Logging started. Output will be saved to /workspaces/OSMTampaMapping/data/results/evacuation_log.txt
Starting evacuation analysis at 2025-04-03 15:21:48
Loaded graph from /workspaces/OSMTampaMapping/data/evacuation_graph.pickle
Assigning road capacities and population data...
Loaded population data for 55 zip codes
Loaded capacity data for 12 sink nodes
Updated 162622 edges with capacity attributes
Updated 51 centroids with population demand
Updated 12 sink nodes with capacity values from sink_nodes.json

===== COMPARING CONGESTION SCENARIOS =====
Scenario            | Congestion Factor | Evacuation Time (hours)
-------------------|-------------------|---------------------
Running scenario: free_flow (factor: 0.7)...
Calculating evacuation flow and time for free_flow scenario...
Calculating optimal evacuation paths using bi-level min-cost flow approach...
Planning optimal evacuation for 1,483,281 people from 51 zip codes
Total sink capacity: 47,999,976 (should be >= population)
Creating simplified evacuation network...
Pre-calculating shortest paths between all sources and sinks...
Processing source 1/51: 33527
Processing source 11/51: 33613
Processing source 21/51: 33566
Processing source 31/51: 33626
Processing source 41/51: 33549
Processing source 51/51: 33548
Setting up min-cost flow solver...
Solver balance check: Supply=1483281, Demand=1483281, Difference=0
Solving min-cost flow with 64 nodes and 624 arcs...
Min-cost flow solver found optimal solution!
  Flow: 33527 → 33540: 3,542 people (40.5 km)
    Total evacuation: 10.59 hrs
  33626 → 33540: 5,136 people, 77.7 km
    Base travel time: 7.38 hrs, Bottleneck: 0.71 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 12.89 hrs
  33626 → 34638: 6,400 people, 30.6 km
    Base travel time: 2.94 hrs, Bottleneck: 1.13 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.49 hrs
  33626 → 34655: 6,400 people, 27.6 km
    Base travel time: 2.65 hrs, Bottleneck: 1.13 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.02 hrs
  33547 → 33834: 12,000 people, 35.3 km
    Base travel time: 3.16 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.82 hrs
  33547 → 33860: 6,431 people, 35.5 km
    Base travel time: 3.19 hrs, Bottleneck: 1.14 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.90 hrs
  33547 → 34219: 12,000 people, 32.6 km
    Base travel time: 2.94 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.46 hrs
  33602 → 33544: 16,000 people, 40.6 km
    Base travel time: 3.48 hrs, Bottleneck: 4.33 hrs
    Phased departure: 1.00 hrs (2 waves)
    Total evacuation: 14.04 hrs
  33602 → 34638: 1,631 people, 46.3 km
    Base travel time: 4.14 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.59 hrs
  33605 → 33541: 8,000 people, 46.5 km
    Base travel time: 4.27 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.46 hrs
  33605 → 33544: 8,000 people, 43.3 km
    Base travel time: 3.72 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.58 hrs
  33605 → 34638: 166 people, 49.4 km
    Base travel time: 4.46 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.11 hrs
  33637 → 33541: 5,507 people, 29.3 km
    Base travel time: 2.79 hrs, Bottleneck: 0.84 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.78 hrs
  33637 → 33544: 12,000 people, 27.8 km
    Base travel time: 2.51 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.79 hrs
  33635 → 33544: 7,117 people, 55.4 km
    Base travel time: 4.92 hrs, Bottleneck: 1.37 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.03 hrs
  33635 → 34638: 6,400 people, 39.1 km
    Base travel time: 3.70 hrs, Bottleneck: 1.13 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.70 hrs
  33635 → 34655: 6,400 people, 36.1 km
    Base travel time: 3.41 hrs, Bottleneck: 1.13 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.23 hrs
  33594 → 33811: 12,000 people, 29.2 km
    Base travel time: 2.60 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.93 hrs
  33594 → 33815: 11,824 people, 37.1 km
    Base travel time: 3.36 hrs, Bottleneck: 2.94 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.03 hrs
  33594 → 33860: 12,000 people, 36.0 km
    Base travel time: 3.25 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.96 hrs
  33570 → 33834: 8,620 people, 62.4 km
    Base travel time: 5.44 hrs, Bottleneck: 1.87 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 11.65 hrs
  33570 → 34219: 12,000 people, 43.0 km
    Base travel time: 3.86 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.93 hrs
  33570 → 34221: 12,000 people, 18.6 km
    Base travel time: 1.68 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.45 hrs
  33618 → 33541: 4,416 people, 42.9 km
    Base travel time: 4.10 hrs, Bottleneck: 0.47 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.29 hrs
  33618 → 33544: 8,000 people, 31.9 km
    Base travel time: 2.84 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.19 hrs
  33618 → 34638: 8,000 people, 28.7 km
    Base travel time: 2.65 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 6.87 hrs
  33618 → 34655: 8,000 people, 32.6 km
    Base travel time: 3.06 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.53 hrs
  33616 → 34638: 12,000 people, 54.2 km
    Base travel time: 4.91 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 12.60 hrs
  33616 → 34655: 2,918 people, 58.2 km
    Base travel time: 5.32 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.48 hrs
  33549 → 33544: 12,000 people, 19.7 km
    Base travel time: 1.87 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.76 hrs
  33549 → 34638: 6,016 people, 43.6 km
    Base travel time: 4.01 hrs, Bottleneck: 1.01 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.99 hrs
  33510 → 33811: 12,000 people, 37.9 km
    Base travel time: 3.38 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.17 hrs
  33510 → 33815: 6,103 people, 45.7 km
    Base travel time: 4.14 hrs, Bottleneck: 1.03 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.24 hrs
  33510 → 33860: 12,000 people, 44.6 km
    Base travel time: 4.03 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 11.20 hrs
  33578 → 33541: 7,724 people, 52.4 km
    Base travel time: 4.75 hrs, Bottleneck: 1.57 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.07 hrs
  33578 → 33544: 12,000 people, 51.0 km
    Base travel time: 4.47 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 11.91 hrs
  33578 → 33811: 12,000 people, 49.2 km
    Base travel time: 4.23 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 11.52 hrs
  33578 → 34219: 8,000 people, 48.7 km
    Base travel time: 4.25 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.43 hrs
  33578 → 34221: 16,000 people, 43.7 km
    Base travel time: 3.62 hrs, Bottleneck: 4.33 hrs
    Phased departure: 1.00 hrs (2 waves)
    Total evacuation: 14.26 hrs
  33611 → 33541: 4,000 people, 59.0 km
    Base travel time: 5.33 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.03 hrs
  33611 → 33544: 8,000 people, 53.9 km
    Base travel time: 4.79 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.28 hrs
  33611 → 33540: 2,877 people, 62.9 km
    Base travel time: 5.59 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.90 hrs
  33611 → 34638: 12,000 people, 49.1 km
    Base travel time: 4.44 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 11.85 hrs
  33611 → 34655: 8,000 people, 53.1 km
    Base travel time: 4.85 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.38 hrs
  33565 → 33541: 5,767 people, 19.8 km
    Base travel time: 1.81 hrs, Bottleneck: 0.92 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 4.36 hrs
  33565 → 33540: 12,000 people, 16.6 km
    Base travel time: 1.51 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.18 hrs
  33647 → 33541: 8,000 people, 35.1 km
    Base travel time: 3.30 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.91 hrs
  33647 → 33544: 12,000 people, 15.2 km
    Base travel time: 1.42 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.05 hrs
  33647 → 33540: 8,000 people, 41.4 km
    Base travel time: 3.90 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.87 hrs
  33647 → 33811: 8,000 people, 57.3 km
    Base travel time: 5.32 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 11.13 hrs
  33647 → 33815: 12,000 people, 56.5 km
    Base travel time: 4.87 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 12.54 hrs
  33647 → 33849: 8,000 people, 49.0 km
    Base travel time: 4.63 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.03 hrs
  33647 → 33860: 323 people, 72.3 km
    Base travel time: 6.36 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.14 hrs
  33647 → 34638: 8,000 people, 47.6 km
    Base travel time: 4.44 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.73 hrs
  33647 → 34655: 8,000 people, 51.5 km
    Base travel time: 4.85 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.39 hrs
  33596 → 33811: 8,000 people, 39.6 km
    Base travel time: 3.65 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.46 hrs
  33596 → 33815: 8,000 people, 47.5 km
    Base travel time: 4.40 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.66 hrs
  33596 → 33860: 8,000 people, 46.4 km
    Base travel time: 4.29 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.49 hrs
  33596 → 34219: 4,558 people, 53.2 km
    Base travel time: 4.80 hrs, Bottleneck: 0.52 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.48 hrs
  33615 → 33541: 8,000 people, 61.8 km
    Base travel time: 5.76 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 11.83 hrs
  33615 → 33544: 8,000 people, 50.7 km
    Base travel time: 4.50 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.82 hrs
  33615 → 33540: 4,000 people, 65.7 km
    Base travel time: 6.01 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.11 hrs
  33615 → 33811: 4,000 people, 67.9 km
    Base travel time: 6.38 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.70 hrs
  33615 → 33815: 4,000 people, 67.7 km
    Base travel time: 5.98 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.06 hrs
  33615 → 33849: 2,449 people, 72.7 km
    Base travel time: 6.68 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.64 hrs
  33615 → 34638: 12,000 people, 41.1 km
    Base travel time: 3.76 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.76 hrs
  33615 → 34655: 6,400 people, 40.3 km
    Base travel time: 3.79 hrs, Bottleneck: 1.13 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 7.84 hrs
  33598 → 33834: 11,978 people, 42.3 km
    Base travel time: 3.74 hrs, Bottleneck: 2.99 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.73 hrs
  33598 → 34219: 12,000 people, 34.8 km
    Base travel time: 3.17 hrs, Bottleneck: 3.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.82 hrs
  33598 → 34221: 4,000 people, 36.9 km
    Base travel time: 3.21 hrs, Bottleneck: 0.33 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.65 hrs
  33511 → 33541: 8,000 people, 55.6 km
    Base travel time: 5.14 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.84 hrs
  33511 → 33544: 8,000 people, 54.2 km
    Base travel time: 4.86 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.40 hrs
  33511 → 33540: 2,987 people, 59.5 km
    Base travel time: 5.39 hrs, Bottleneck: 0.00 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 8.59 hrs
  33511 → 33811: 8,000 people, 47.6 km
    Base travel time: 4.32 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 9.54 hrs
  33511 → 33815: 8,000 people, 55.5 km
    Base travel time: 5.07 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.74 hrs
  33511 → 33860: 8,000 people, 54.3 km
    Base travel time: 4.97 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.57 hrs
  33511 → 34219: 8,000 people, 57.7 km
    Base travel time: 5.16 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.87 hrs
  33511 → 34221: 8,000 people, 55.8 km
    Base travel time: 4.68 hrs, Bottleneck: 1.67 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 10.11 hrs
  33548 → 33544: 7,639 people, 20.0 km
    Base travel time: 1.89 hrs, Bottleneck: 1.55 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 5.48 hrs
Maximum base evacuation time: 14.26 hours
Scenario multiplier: 2.0x
TOTAL EVACUATION TIME: 28.52 hours
heavy_congestion     | 0.2                | 28.52
Running scenario: severe_congestion (factor: 0.1)...
Calculating evacuation flow and time for severe_congestion scenario...
Calculating optimal evacuation paths using bi-level min-cost flow approach...
Planning optimal evacuation for 1,483,281 people from 51 zip codes
Total sink capacity: 47,999,976 (should be >= population)
Creating simplified evacuation network...
Pre-calculating shortest paths between all sources and sinks...
Processing source 1/51: 33527
Processing source 11/51: 33613
Processing source 21/51: 33566
Processing source 31/51: 33626
Processing source 41/51: 33549
Processing source 51/51: 33548
Setting up min-cost flow solver...
Solver balance check: Supply=1483281, Demand=1483281, Difference=0
Solving min-cost flow with 64 nodes and 624 arcs...
Min-cost flow solver found optimal solution!
  Flow: 33527 → 33540: 3,542 people (40.5 km)
  Flow: 33527 → 33811: 6,400 people (28.6 km)
  Flow: 33527 → 33815: 6,400 people (28.5 km)
  Flow: 33604 → 33541: 8,000 people (43.8 km)
  Flow: 33604 → 33544: 16,000 people (32.7 km)
  Flow: 33604 → 33540: 328 people (49.4 km)
  Flow: 33604 → 34638: 8,000 people (39.4 km)
  Flow: 33604 → 34655: 8,000 people (43.3 km)
  Flow: 33621 → 34638: 2,309 people (55.0 km)
  Flow: 33563 → 33540: 10,874 people (26.8 km)
  Flow: 33563 → 33811: 8,000 people (15.5 km)
  Flow: 33563 → 33815: 8,000 people (15.3 km)
  Flow: 33610 → 33541: 4,000 people (37.7 km)
  Flow: 33610 → 33544: 4,000 people (36.3 km)
  Flow: 33610 → 33540: 4,000 people (41.6 km)
  Flow: 33610 → 33811: 4,000 people (43.8 km)
  Flow: 33610 → 33815: 4,000 people (43.6 km)
  Flow: 33610 → 33849: 4,000 people (48.5 km)
  Flow: 33610 → 33860: 4,000 people (57.1 km)
  Flow: 33610 → 34221: 1,622 people (63.3 km)
  Flow: 33610 → 34638: 8,000 people (49.7 km)
  Flow: 33610 → 34655: 8,000 people (53.6 km)
  Flow: 33606 → 33541: 2,546 people (51.5 km)
  Flow: 33606 → 33544: 8,000 people (47.6 km)
  Flow: 33606 → 34638: 12,000 people (51.5 km)
  Flow: 33609 → 33544: 2,411 people (48.0 km)
  Flow: 33609 → 34638: 12,000 people (43.3 km)
  Flow: 33609 → 34655: 4,000 people (46.6 km)
  Flow: 33620 → 33544: 6,451 people (29.0 km)
  Flow: 33569 → 33811: 6,189 people (55.9 km)
  Flow: 33569 → 34219: 12,000 people (48.7 km)
  Flow: 33569 → 34221: 8,000 people (48.4 km)
  Flow: 33584 → 33541: 3,863 people (40.1 km)
  Flow: 33584 → 33544: 8,000 people (38.6 km)
  Flow: 33584 → 33811: 8,000 people (33.5 km)
  Flow: 33584 → 33815: 8,000 people (33.4 km)
  Flow: 33613 → 33541: 8,000 people (38.6 km)
  Flow: 33613 → 33544: 8,000 people (24.2 km)
  Flow: 33613 → 33540: 5,354 people (45.0 km)
  Flow: 33613 → 34638: 8,000 people (34.7 km)
  Flow: 33613 → 34655: 8,000 people (38.6 km)
  Flow: 33625 → 33544: 4,818 people (53.0 km)
  Flow: 33625 → 34638: 16,000 people (25.2 km)
  Flow: 33625 → 34655: 8,000 people (27.0 km)
  Flow: 33614 → 33541: 8,000 people (50.2 km)
  Flow: 33614 → 33544: 8,000 people (39.2 km)
  Flow: 33614 → 33540: 8,000 people (56.6 km)
  Flow: 33614 → 33815: 2,844 people (59.0 km)
  Flow: 33614 → 34638: 12,000 people (34.4 km)
  Flow: 33614 → 34655: 8,000 people (38.3 km)
  Flow: 33592 → 33541: 11,275 people (20.7 km)
  Flow: 33619 → 33541: 8,000 people (49.3 km)
  Flow: 33619 → 33544: 8,000 people (47.8 km)
  Flow: 33619 → 33540: 8,000 people (53.2 km)
  Flow: 33619 → 33811: 4,000 people (48.0 km)
  Flow: 33619 → 33815: 4,000 people (52.1 km)
  Flow: 33619 → 33860: 4,000 people (54.8 km)
  Flow: 33619 → 34221: 3,272 people (55.3 km)
  Flow: 33624 → 33541: 8,000 people (46.4 km)
  Flow: 33624 → 33544: 8,000 people (35.3 km)
  Flow: 33624 → 33540: 5,661 people (52.7 km)
  Flow: 33624 → 34638: 12,000 people (27.4 km)
  Flow: 33624 → 34655: 8,000 people (31.4 km)
  Flow: 33603 → 33544: 16,000 people (37.8 km)
  Flow: 33603 → 34638: 3,545 people (44.0 km)
  Flow: 33567 → 33811: 12,000 people (18.0 km)
  Flow: 33567 → 33860: 499 people (24.7 km)
  Flow: 33573 → 33834: 12,000 people (50.8 km)
  Flow: 33573 → 33860: 491 people (51.0 km)
  Flow: 33573 → 34219: 12,000 people (31.4 km)
  Flow: 33573 → 34221: 4,000 people (27.9 km)
  Flow: 33617 → 33541: 8,000 people (33.4 km)
  Flow: 33617 → 33544: 12,000 people (32.0 km)
  Flow: 33617 → 33540: 12,000 people (39.1 km)
  Flow: 33617 → 33849: 8,987 people (46.0 km)
  Flow: 33617 → 34638: 8,000 people (42.9 km)
  Flow: 33566 → 33811: 6,400 people (18.2 km)
  Flow: 33566 → 33815: 6,400 people (18.0 km)
  Flow: 33566 → 33860: 10,042 people (30.1 km)
  Flow: 33556 → 33541: 6,386 people (63.9 km)
  Flow: 33556 → 33544: 8,000 people (52.8 km)
  Flow: 33556 → 34638: 8,000 people (17.8 km)
  Flow: 33556 → 34655: 8,000 people (14.4 km)
  Flow: 33579 → 33811: 8,000 people (57.3 km)
  Flow: 33579 → 33815: 6,456 people (65.2 km)
  Flow: 33579 → 33834: 8,000 people (51.6 km)
  Flow: 33579 → 33860: 8,000 people (51.8 km)
  Flow: 33579 → 34219: 8,000 people (43.3 km)
  Flow: 33579 → 34221: 4,000 people (45.4 km)
  Flow: 33629 → 33544: 6,625 people (50.3 km)
  Flow: 33629 → 34638: 12,000 people (45.5 km)
  Flow: 33629 → 34655: 8,000 people (49.5 km)
  Flow: 33558 → 33541: 5,098 people (57.8 km)
  Flow: 33558 → 33544: 8,000 people (46.7 km)
  Flow: 33558 → 34638: 8,000 people (14.8 km)
  Flow: 33558 → 34655: 8,000 people (18.8 km)
  Flow: 33634 → 34638: 16,000 people (33.8 km)
  Flow: 33634 → 34655: 6,927 people (35.7 km)
  Flow: 33572 → 34219: 11,846 people (46.5 km)
  Flow: 33572 → 34221: 12,000 people (30.4 km)
  Flow: 33612 → 33541: 8,000 people (39.1 km)
  Flow: 33612 → 33544: 8,000 people (28.4 km)
  Flow: 33612 → 33540: 8,000 people (44.8 km)
  Flow: 33612 → 33815: 2,697 people (56.3 km)
  Flow: 33612 → 33849: 8,000 people (51.7 km)
  Flow: 33612 → 34638: 8,000 people (35.5 km)
  Flow: 33612 → 34655: 8,000 people (39.4 km)
  Flow: 33607 → 33544: 257 people (48.1 km)
  Flow: 33607 → 34638: 16,000 people (38.7 km)
  Flow: 33607 → 34655: 8,000 people (40.5 km)
  Flow: 33534 → 34219: 5,479 people (47.4 km)
  Flow: 33534 → 34221: 12,000 people (38.9 km)
  Flow: 33626 → 33541: 6,400 people (71.3 km)
  Flow: 33626 → 33544: 6,400 people (60.3 km)
  Flow: 33626 → 33540: 5,136 people (77.7 km)
  Flow: 33626 → 34638: 6,400 people (30.6 km)
  Flow: 33626 → 34655: 6,400 people (27.6 km)
  Flow: 33547 → 33834: 12,000 people (35.3 km)
  Flow: 33547 → 33860: 6,431 people (35.5 km)
  Flow: 33547 → 34219: 12,000 people (32.6 km)
  Flow: 33602 → 33544: 16,000 people (40.6 km)
  Flow: 33602 → 34638: 1,631 people (46.3 km)
  Flow: 33605 → 33541: 8,000 people (46.5 km)
  Flow: 33605 → 33544: 8,000 people (43.3 km)
  Flow: 33605 → 34638: 166 people (49.4 km)
  Flow: 33637 → 33541: 5,507 people (29.3 km)
  Flow: 33637 → 33544: 12,000 people (27.8 km)
  Flow: 33635 → 33544: 7,117 people (55.4 km)
  Flow: 33635 → 34638: 6,400 people (39.1 km)
  Flow: 33635 → 34655: 6,400 people (36.1 km)
  Flow: 33594 → 33811: 12,000 people (29.2 km)
  Flow: 33594 → 33815: 11,824 people (37.1 km)
  Flow: 33594 → 33860: 12,000 people (36.0 km)
  Flow: 33570 → 33834: 8,620 people (62.4 km)
  Flow: 33570 → 34219: 12,000 people (43.0 km)
  Flow: 33570 → 34221: 12,000 people (18.6 km)
  Flow: 33618 → 33541: 4,416 people (42.9 km)
  Flow: 33618 → 33544: 8,000 people (31.9 km)
  Flow: 33618 → 34638: 8,000 people (28.7 km)
  Flow: 33618 → 34655: 8,000 people (32.6 km)
  Flow: 33616 → 34638: 12,000 people (54.2 km)
  Flow: 33616 → 34655: 2,918 people (58.2 km)
  Flow: 33549 → 33544: 12,000 people (19.7 km)
  Flow: 33549 → 34638: 6,016 people (43.6 km)
  Flow: 33510 → 33811: 12,000 people (37.9 km)
  Flow: 33510 → 33815: 6,103 people (45.7 km)
  Flow: 33510 → 33860: 12,000 people (44.6 km)
  Flow: 33578 → 33541: 7,724 people (52.4 km)
  Flow: 33578 → 33544: 12,000 people (51.0 km)
  Flow: 33578 → 33811: 12,000 people (49.2 km)
  Flow: 33578 → 34219: 8,000 people (48.7 km)
  Flow: 33578 → 34221: 16,000 people (43.7 km)
  Flow: 33611 → 33541: 4,000 people (59.0 km)
  Flow: 33611 → 33544: 8,000 people (53.9 km)
  Flow: 33611 → 33540: 2,877 people (62.9 km)
  Flow: 33611 → 34638: 12,000 people (49.1 km)
  Flow: 33611 → 34655: 8,000 people (53.1 km)
  Flow: 33565 → 33541: 5,767 people (19.8 km)
  Flow: 33565 → 33540: 12,000 people (16.6 km)
  Flow: 33647 → 33541: 8,000 people (35.1 km)
  Flow: 33647 → 33544: 12,000 people (15.2 km)
  Flow: 33647 → 33540: 8,000 people (41.4 km)
  Flow: 33647 → 33811: 8,000 people (57.3 km)
  Flow: 33647 → 33815: 12,000 people (56.5 km)
  Flow: 33647 → 33849: 8,000 people (49.0 km)
  Flow: 33647 → 33860: 323 people (72.3 km)
  Flow: 33647 → 34638: 8,000 people (47.6 km)
  Flow: 33647 → 34655: 8,000 people (51.5 km)
  Flow: 33596 → 33811: 8,000 people (39.6 km)
  Flow: 33596 → 33815: 8,000 people (47.5 km)
  Flow: 33596 → 33860: 8,000 people (46.4 km)
  Flow: 33596 → 34219: 4,558 people (53.2 km)
  Flow: 33615 → 33541: 8,000 people (61.8 km)
  Flow: 33615 → 33544: 8,000 people (50.7 km)
  Flow: 33615 → 33540: 4,000 people (65.7 km)
  Flow: 33615 → 33811: 4,000 people (67.9 km)
  Flow: 33615 → 33815: 4,000 people (67.7 km)
  Flow: 33615 → 33849: 2,449 people (72.7 km)
  Flow: 33615 → 34638: 12,000 people (41.1 km)
  Flow: 33615 → 34655: 6,400 people (40.3 km)
  Flow: 33598 → 33834: 11,978 people (42.3 km)
  Flow: 33598 → 34219: 12,000 people (34.8 km)
  Flow: 33598 → 34221: 4,000 people (36.9 km)
  Flow: 33511 → 33541: 8,000 people (55.6 km)
  Flow: 33511 → 33544: 8,000 people (54.2 km)
  Flow: 33511 → 33540: 2,987 people (59.5 km)
  Flow: 33511 → 33811: 8,000 people (47.6 km)
  Flow: 33511 → 33815: 8,000 people (55.5 km)
  Flow: 33511 → 33860: 8,000 people (54.3 km)
  Flow: 33511 → 34219: 8,000 people (57.7 km)
  Flow: 33511 → 34221: 8,000 people (55.8 km)
  Flow: 33548 → 33544: 7,639 people (20.0 km)
Total flow assignments: 192
Generating detailed evacuation routes...
Min-cost flow calculation completed in 60.98 seconds
Results saved to /workspaces/OSMTampaMapping/data/results/severe_congestion/min_cost_flow_report.txt and /workspaces/OSMTampaMapping/data/results/severe_congestion/min_cost_flow_results.json
Calculating evacuation times based on flow results...
  33527 → 33540: 3,542 people, 40.5 km
    Base travel time: 7.44 hrs, Bottleneck: 0.18 hrs
    Phased departure: 0.00 hrs (1 waves)
    Total evacuation: 12.15 hrs
  33527 → 33811: 6,400 people, 28.6 km
